fs_sim,nr_sim,rc_sim,rl_sim
0.4827017090966079,0.4,11.0,28.0
0.328468679138322,1.0,0.0,19.0
0.3003703885400314,0.8,6.0,26.0
0.11446366853192891,0.6,10.0,26.0
0.08589327089896365,1.0,0.0,10.0
0.27929667059131347,0.6,10.0,20.0
0.09403982580016823,0.6,10.0,23.0
0.5003504272733829,0.8,7.0,28.0
0.38422915272666447,0.6,13.0,29.0
0.0704415358161003,1.0,4.0,12.0
0.09575932883613697,0.8,7.0,23.0
0.13188459505423789,0.8,9.0,16.0
0.2998170735685578,0.6,10.0,20.0
0.5290287149806159,0.6,9.0,28.0
0.3733612953967529,0.6,13.0,29.0
0.08785076530612246,1.0,6.0,16.0
0.09073476100966704,0.8,15.0,23.0
0.13014868884234915,0.8,11.0,16.0
0.1747911120970127,0.6,13.0,24.0
0.13188459505423789,0.8,5.0,19.0
0.12763534580498864,0.8,5.0,19.0
0.08701927971853929,1.0,4.0,9.0
0.4085932002111189,0.4,14.0,33.0
0.6523836096938775,0.8,10.0,17.0
0.1509490134549395,0.6,8.0,22.0
0.1510904447395397,0.6,8.0,20.0
0.177576449883751,0.8,9.0,20.0
0.2025937985759414,0.4,12.0,25.0
0.177576449883751,0.8,9.0,22.0
0.45338344047005086,0.6,12.0,28.0
0.084124300870976,0.8,9.0,23.0
0.08031418903177706,0.6,8.0,22.0
0.16894575935755463,0.6,14.0,25.0
0.124202806122449,0.6,13.0,27.0
0.1698887206751859,0.6,13.0,24.0
0.4117269373965803,0.6,12.0,29.0
0.14182062438754206,0.8,9.0,17.0
0.07639243197278911,1.0,8.0,12.0
0.07874645691609977,0.8,11.0,15.0
0.3680471220178212,0.6,8.0,25.0
0.09408720782239144,1.0,4.0,9.0
0.109109268707483,0.6,12.0,25.0
0.4339977516430301,0.4,12.0,27.0
0.4816496827225514,0.6,13.0,28.0
0.36059609098130274,1.0,0.0,16.0
0.14357365687238755,0.6,13.0,30.0
0.10384859610872549,1.0,2.0,18.0
0.11768353174603174,0.8,3.0,23.0
0.10846926640635113,0.8,5.0,17.0
0.10366709183673473,1.0,6.0,13.0
0.10944289498095888,0.8,9.0,17.0
0.17198417728260407,0.8,5.0,19.0
0.0603564342403628,0.4,15.0,30.0
0.0703238171573431,0.8,9.0,21.0
0.09157522841772692,0.8,9.0,25.0
0.4304963601294176,0.6,12.0,29.0
0.1115576618578466,1.0,8.0,17.0
0.42840342932475006,0.6,12.0,26.0
0.22324649155173293,0.6,17.0,33.0
0.05962495885450958,0.6,12.0,27.0
0.07959085341184935,1.0,6.0,16.0
0.1467072675482749,0.6,12.0,29.0
0.10167429471788714,0.4,12.0,32.0
0.07472291142484394,0.6,12.0,27.0
0.13756340898428338,0.8,5.0,18.0
0.11761631178167198,0.8,7.0,21.0
0.20498194613666365,0.8,7.0,22.0
0.15855717286914767,0.8,9.0,20.0
0.13586098411651032,0.8,3.0,22.0
0.12052030957310461,0.6,6.0,28.0
0.32519271295474705,0.6,13.0,29.0
0.11550174845218986,1.0,8.0,12.0
0.16101318883257998,0.8,13.0,18.0
0.1495463540354413,0.8,9.0,22.0
0.1897752545073974,0.6,10.0,30.0
0.20440275582063816,1.0,4.0,20.0
0.14645353666870908,0.6,12.0,26.0
0.0791298350735643,1.0,6.0,17.0
0.3696011577708006,0.8,5.0,21.0
0.4547679622924439,0.6,12.0,30.0
0.05000035828938315,1.0,4.0,15.0
0.14004017467475788,0.8,9.0,17.0
0.4145667835538124,0.6,12.0,29.0
0.10139243197278913,1.0,0.0,6.0
0.118097017982782,0.6,12.0,29.0
0.11958365713835206,0.6,12.0,29.0
0.07851255886970171,0.8,5.0,17.0
0.1258715986394558,1.0,6.0,20.0
0.09492623700423569,1.0,8.0,16.0
0.13257553594832427,1.0,8.0,17.0
0.1289050235478807,1.0,6.0,12.0
0.1408681260965925,0.8,13.0,17.0
0.0930026091239099,1.0,8.0,18.0
0.2080067928334124,1.0,6.0,19.0
0.18353081364124596,1.0,6.0,16.0
0.1848885963960052,1.0,6.0,12.0
0.15008480785931394,1.0,4.0,16.0
0.14735395266754153,0.8,5.0,19.0
0.2826202491866312,0.8,7.0,18.0
0.33236381235055334,1.0,2.0,20.0
0.2949405626071566,0.8,9.0,23.0
0.28125,0.8,9.0,22.0
0.09545446797872825,0.4,14.0,31.0
0.10394537405357623,0.4,14.0,30.0
0.21440252416756173,0.6,8.0,24.0
0.13495016061980347,0.6,6.0,22.0
0.06428466448307718,0.8,9.0,20.0
0.3699617346938775,0.6,13.0,27.0
0.11669691915227631,1.0,0.0,8.0
0.32145134839650147,0.6,13.0,29.0
0.1975234299728475,0.8,5.0,23.0
0.13416720855008668,1.0,2.0,13.0
0.21594021830043497,0.8,9.0,14.0
0.35522959183673464,0.4,13.0,30.0
0.8776823229291717,0.4,16.0,32.0
0.3649022108843537,0.4,13.0,31.0
0.100485173908273,1.0,4.0,12.0
0.3440926237516283,0.6,8.0,22.0
0.8429570177127454,0.4,16.0,31.0
0.46587416306063967,0.6,12.0,29.0
0.3471444637015111,0.4,13.0,26.0
0.41574546485260766,0.4,15.0,31.0
0.27152423469387754,0.6,13.0,28.0
0.3769163915566226,0.6,13.0,28.0
0.08970065959787721,1.0,6.0,12.0
0.09695526917663616,0.8,13.0,18.0
0.42430201247165533,0.6,13.0,28.0
0.34224791890440387,1.0,2.0,16.0
0.41654518950437314,0.4,14.0,33.0
0.33953335323491096,1.0,4.0,19.0
0.04316139114208051,1.0,6.0,12.0
0.22569839536534042,0.6,11.0,27.0
0.11210449664940603,1.0,2.0,4.0
0.2846457816552035,1.0,0.0,16.0
0.0641300830033506,1.0,8.0,13.0
0.26849315545890484,1.0,0.0,16.0
0.13833816400780685,0.8,7.0,19.0
0.6530389772187944,1.0,6.0,20.0
0.16787840136054422,1.0,4.0,26.0
0.4289895124716553,0.6,12.0,42.0
0.3396380071489674,1.0,4.0,18.0
0.29652423469387756,0.4,15.0,33.0
0.31018789835754124,0.6,14.0,29.0
0.32520291337255625,0.4,13.0,30.0
0.1870647752344181,0.6,13.0,27.0
0.14530080068940326,0.4,12.0,29.0
0.13720746450754212,0.4,12.0,25.0
0.3590990849932787,1.0,2.0,19.0
0.06968212943071966,0.6,12.0,25.0
0.43891177794647274,0.6,12.0,28.0
0.11218704849196315,1.0,6.0,12.0
0.43590779633771315,0.6,12.0,31.0
0.0841322298370149,1.0,8.0,14.0
0.3624333256029685,0.6,12.0,23.0
0.3342075191513556,0.8,7.0,17.0
0.25876913265306123,0.6,13.0,26.0
0.36006590136054417,0.4,12.0,25.0
0.2183191064887493,0.4,12.0,28.0
0.4199870178653986,0.6,12.0,28.0
0.6973372428239588,0.4,16.0,30.0
0.23511282328246608,0.4,16.0,30.0
0.3398149695181587,0.6,9.0,20.0
0.39908396165633486,0.6,11.0,23.0
0.5195711096938775,0.4,16.0,31.0
0.4015577917408574,0.6,11.0,23.0
0.5620414760731879,0.6,11.0,29.0
0.11648563372717508,1.0,8.0,15.0
0.35512296080852723,1.0,0.0,19.0
0.3777554659251088,1.0,10.0,20.0
0.18223852040816324,0.6,10.0,27.0
0.5538307293557992,0.6,14.0,24.0
0.7725084866623815,0.4,16.0,29.0
0.440688775510204,0.6,12.0,29.0
0.8362563775510203,0.4,16.0,28.0
0.7973506809748694,0.4,16.0,31.0
0.3569672726685611,0.4,15.0,34.0
0.3576353458049887,0.4,15.0,31.0
0.3003703885400314,0.6,13.0,32.0
0.30047903695376454,0.6,13.0,32.0
0.8083499608349565,0.4,18.0,35.0
0.3818183523409364,0.4,15.0,34.0
0.4177106753718437,0.4,15.0,31.0
0.40319090136054425,0.4,15.0,31.0
0.28488901456809135,0.6,13.0,30.0
0.32403902759328584,0.6,13.0,30.0
0.18597095600535296,0.6,12.0,25.0
0.7752371059810061,0.4,16.0,29.0
0.3126873766878352,0.4,14.0,34.0
0.40091019960615826,0.4,15.0,31.0
0.37238630365939474,0.4,15.0,34.0
0.2682633651286601,0.4,15.0,31.0
0.2669510639621703,0.6,13.0,30.0
0.4012305599950824,0.4,14.0,31.0
0.2741518623215051,0.4,15.0,34.0
0.6425072812525819,0.4,14.0,29.0
0.37729346546310827,0.4,15.0,34.0
0.4163917843627517,0.4,15.0,31.0
0.7632755037294106,0.4,16.0,29.0
0.27387007919789896,0.4,15.0,34.0
0.2815817059582454,0.4,15.0,31.0
0.2743651437847866,0.4,15.0,31.0
0.759824727304715,0.4,16.0,28.0
0.13666031237440268,0.8,9.0,18.0
0.17918530297581586,0.6,13.0,32.0
0.1560822607242463,0.8,9.0,16.0
0.19891504794688963,0.8,10.0,22.0
0.4949960753532182,0.6,13.0,27.0
0.23814727134309222,0.8,9.0,20.0
0.40381240583481715,0.6,12.0,27.0
0.3747700910474687,1.0,2.0,18.0
0.18157096366584013,0.8,5.0,29.0
0.48465373109675525,0.6,13.0,28.0
0.36948824984539275,1.0,0.0,21.0
0.19979299982704946,0.8,9.0,21.0
0.3324499273890916,1.0,4.0,19.0
0.22151168449307435,0.6,12.0,19.0
0.8153838838166845,0.4,16.0,30.0
0.4015674623595836,0.4,15.0,31.0
0.4914207790624783,0.6,13.0,26.0
0.2421404524924724,0.6,13.0,30.0
0.8326228894023977,0.4,18.0,35.0
0.27370627958165805,0.4,15.0,31.0
0.42008046569691704,0.4,15.0,31.0
0.2877159445384371,0.6,13.0,30.0
0.3830620171797533,0.4,15.0,31.0
0.2599651406884279,0.4,15.0,31.0
0.852406587635054,0.4,18.0,35.0
0.3331727360562754,0.4,15.0,33.0
0.40944216782457665,0.4,15.0,31.0
0.36226767492711365,0.4,15.0,31.0
0.2781731708640903,0.6,13.0,30.0
0.2842247694532358,0.6,13.0,29.0
0.2990242346938775,0.6,13.0,30.0
0.7860066951681859,0.4,16.0,34.0
0.782887871057514,0.4,16.0,29.0
0.4018461011788912,0.4,14.0,31.0
0.33005102040816325,0.4,14.0,34.0
0.4068416950113378,0.4,15.0,31.0
0.3908424165120593,0.4,15.0,31.0
0.4104159147581862,0.4,15.0,31.0
0.2843573803395232,0.6,13.0,31.0
0.27090234414661385,0.6,13.0,30.0
0.32967920044730215,0.4,14.0,34.0
0.4220660303595122,0.4,15.0,34.0
0.09809506315943195,0.8,7.0,26.0
0.18070804271075513,0.6,12.0,23.0
0.2770120395719263,0.8,10.0,24.0
0.2829903416590517,1.0,2.0,18.0
0.4629799308964092,0.6,13.0,28.0
0.5026645855710705,0.6,13.0,29.0
0.32990154340100153,1.0,0.0,17.0
0.2845161969998642,0.8,8.0,23.0
0.2927167634295097,0.4,13.0,31.0
0.4471377316263929,0.6,13.0,28.0
0.33003487299174983,1.0,0.0,18.0
0.2758774685247233,1.0,0.0,18.0
0.07837756752423708,1.0,4.0,9.0
0.2785309611512766,1.0,8.0,20.0
0.2232061614454699,0.8,5.0,20.0
0.22871792281268943,0.8,9.0,15.0
0.20625361613717652,1.0,4.0,12.0
0.26081821617535905,0.8,3.0,27.0
0.17820666089313952,0.8,9.0,14.0
0.38033184642572115,0.4,15.0,33.0
0.2969001745435016,1.0,2.0,21.0
0.3092214434317416,1.0,8.0,20.0
0.3700261676835682,1.0,0.0,17.0
0.2972091662007269,0.6,10.0,26.0
0.18143940558150973,0.4,16.0,32.0
0.20834636050732658,1.0,6.0,21.0
0.23561414697457927,0.8,13.0,25.0
0.7883511577708007,0.4,16.0,29.0
0.1090319476165918,0.8,5.0,18.0
0.1622890209761837,0.8,13.0,19.0
0.4341348541629041,0.6,13.0,30.0
0.2742614609712498,0.4,14.0,33.0
0.32964111781076066,1.0,7.0,20.0
0.2718197429681092,0.8,13.0,26.0
0.10093740790540046,1.0,2.0,19.0
0.38023528285251773,0.6,12.0,31.0
0.10169083560489223,1.0,6.0,17.0
0.27933673469387754,1.0,4.0,23.0
0.274749770886907,0.4,12.0,27.0
0.19339923469387754,0.6,10.0,22.0
0.17278473889555823,0.8,11.0,30.0
0.2921208256029685,0.6,6.0,22.0
0.21010069607174808,0.8,7.0,15.0
0.4447438192636105,0.6,12.0,28.0
0.37687961068332343,1.0,4.0,20.0
0.2386012877084306,0.8,11.0,24.0
0.410134549880124,0.6,11.0,32.0
0.22370503391415042,1.0,0.0,20.0
0.3266317615755979,1.0,0.0,16.0
0.26066468253968256,0.8,7.0,24.0
0.3792828553835327,0.4,14.0,32.0
0.13981925385096566,0.8,5.0,19.0
0.25696112789776104,0.8,12.0,28.0
0.33973572294453025,0.4,17.0,37.0
0.40440389085433603,0.4,14.0,30.0
0.3804528061224489,0.8,7.0,20.0
0.049011878901829065,1.0,4.0,10.0
0.2963393449026942,1.0,0.0,19.0
0.6486794071076707,0.4,16.0,33.0
0.38173550229951136,0.6,13.0,28.0
0.37371173469387753,0.8,7.0,21.0
0.05476776917663617,1.0,4.0,10.0
0.09092094074471896,1.0,6.0,17.0
0.3851605983302412,0.6,12.0,29.0
0.3306036265857695,1.0,0.0,16.0
0.30875061718235686,0.8,8.0,33.0
0.4362909600459902,0.6,12.0,31.0
0.34206229243665964,0.4,14.0,30.0
0.4006821478591437,0.8,5.0,21.0
0.2913255019749835,0.8,9.0,25.0
0.44428089613588384,0.6,9.0,26.0
0.355784705898066,0.6,6.0,26.0
0.296666280148423,1.0,4.0,20.0
0.10512964514163875,0.8,7.0,16.0
0.3815369897959183,0.4,16.0,30.0
0.35969387755102045,0.6,11.0,30.0
0.39933322345792244,0.8,11.0,21.0
0.3452064636095402,0.6,16.0,30.0
0.20041982607960313,0.4,16.0,29.0
0.4300133312670863,0.6,11.0,28.0
0.31275460118602416,0.6,11.0,29.0
0.19383606265086684,0.8,5.0,27.0
0.20891983603018038,0.8,9.0,16.0
0.29236358226893533,0.8,5.0,28.0
0.24329842824226466,0.6,15.0,37.0
0.29281712685074024,1.0,4.0,22.0
0.18228812358276641,0.8,9.0,23.0
0.25560504013320806,1.0,10.0,23.0
0.25816318956323625,0.8,9.0,25.0
0.2944333530513654,1.0,4.0,22.0
0.3275368929217256,0.4,12.0,25.0
0.3704894391793657,0.8,9.0,16.0
0.24243795033869786,0.8,11.0,20.0
0.12753919260582575,1.0,6.0,8.0
0.36613749436238585,0.6,12.0,26.0
0.3219717849451338,0.8,9.0,21.0
0.32004608559362047,0.6,11.0,23.0
0.3187607385499187,0.6,11.0,27.0
0.6497891600670118,0.6,13.0,29.0
0.2978867939355837,0.6,10.0,22.0
0.4489933704963467,0.4,15.0,31.0
0.12789548689846308,0.6,8.0,24.0
0.4344030225726654,0.6,13.0,28.0
0.31999362244897955,0.6,11.0,23.0
0.6390335979897577,0.4,16.0,32.0
0.27810318206229856,0.6,12.0,24.0
0.3728016069566512,0.8,8.0,21.0
0.3550803844264978,0.4,15.0,33.0
0.25025045033869786,0.8,5.0,21.0
0.06075781133621333,1.0,10.0,20.0
0.21039923469387756,0.8,7.0,24.0
0.37484793411584283,0.8,16.0,34.0
0.45113961930926216,0.4,15.0,34.0
0.27313054310509255,0.8,7.0,19.0
0.12919778696677225,1.0,8.0,17.0
0.40370814273985456,0.6,8.0,22.0
0.3433563730978676,1.0,11.0,20.0
0.029281326892459103,0.8,3.0,14.0
0.29116263868390246,0.8,10.0,26.0
0.08140746633705032,0.8,11.0,23.0
0.4191145961396606,0.4,14.0,29.0
0.2099802576384282,0.8,5.0,23.0
0.3730435717104521,0.8,5.0,22.0
0.11915866206817921,0.8,11.0,20.0
0.17049092364218416,0.8,5.0,16.0
0.1275629357614932,1.0,0.0,12.0
0.3443562130136607,0.4,17.0,37.0
0.3851605983302412,0.4,14.0,30.0
0.3839544022916429,0.4,14.0,30.0
0.3846194727891157,0.4,14.0,31.0
0.38359320021111887,0.4,14.0,31.0
0.22940746514655241,0.6,12.0,23.0
0.12223650368771732,0.8,9.0,19.0
0.11527138247964663,0.6,6.0,20.0
0.12582955915311217,0.8,9.0,22.0
0.2757512878339742,0.4,14.0,29.0
0.11696635199613997,0.8,8.0,15.0
0.08875656240757174,0.8,3.0,20.0
0.08762634878906678,0.8,3.0,19.0
0.10215835878146878,0.8,5.0,22.0
0.1573937999112689,1.0,4.0,12.0
0.12365920115849505,0.8,9.0,22.0
0.12141150474274215,1.0,6.0,17.0
0.41192012912203,0.4,14.0,32.0
0.7005242346938776,0.4,18.0,38.0
0.1290145070674184,0.4,18.0,38.0
0.40745717930029157,0.4,14.0,32.0
0.14048918178382463,0.6,10.0,23.0
0.8131909013605443,0.4,18.0,38.0
0.38827159384880716,0.4,16.0,30.0
0.13941693380892178,1.0,2.0,22.0
0.34309415553820477,0.4,14.0,33.0
0.5723192876974111,0.4,14.0,32.0
0.14739621985157703,0.6,8.0,21.0
0.07660851665534862,0.8,7.0,13.0
0.046983150777793636,0.6,6.0,21.0
0.04320952137178646,0.6,6.0,21.0
0.2976146913683506,1.0,0.0,17.0
0.638853780148423,0.6,8.0,24.0
0.9656197120808123,0.4,18.0,37.0
0.10051806932141882,1.0,4.0,12.0
0.6189507052821128,0.4,16.0,34.0
0.43729716368796034,0.8,7.0,25.0
0.06697878014842301,0.8,7.0,22.0
0.3411909013605442,0.6,12.0,28.0
0.4682530358634682,0.4,11.0,30.0
0.057842129727538716,1.0,4.0,9.0
0.48325176278376514,0.4,17.0,36.0
0.3759198390894819,0.4,16.0,32.0
0.4433535475593746,0.6,10.0,22.0
0.39983549297202325,0.4,14.0,32.0
0.36397575823958395,0.4,14.0,32.0
0.2617316079657669,0.6,12.0,30.0
0.2721223208182795,0.6,12.0,30.0
0.2706377098711825,0.6,12.0,31.0
0.1068436981683133,0.8,9.0,18.0
0.11658095177572808,0.6,14.0,29.0
0.36440132966594463,0.4,14.0,30.0
0.3600377482073911,0.4,14.0,32.0
0.27945106396217023,0.6,12.0,30.0
0.21419131390179835,0.6,10.0,29.0
0.27271471088435373,0.6,12.0,29.0
0.17848446196660483,1.0,6.0,15.0
0.22315587186201913,0.8,7.0,20.0
0.1474380910900946,0.6,6.0,23.0
0.148303351513019,0.6,6.0,23.0
0.7903010587282122,0.4,18.0,34.0
0.48111930511641277,0.4,17.0,36.0
1.018251983384977,0.4,16.0,32.0
0.46132082262038676,0.4,16.0,30.0
0.38059625685454235,0.4,14.0,32.0
0.77900286717251,0.4,16.0,33.0
0.18075634204974234,0.8,16.0,27.0
0.15701951771274547,0.8,3.0,28.0
0.20413186678781098,0.8,5.0,22.0
0.1263069407870675,0.6,16.0,29.0
0.255483491900086,0.6,17.0,46.0
0.13492283737819455,0.8,9.0,22.0
0.12994833724856852,1.0,6.0,22.0
0.30764955438697217,0.8,8.0,28.0
0.241655813641246,0.8,11.0,28.0
0.12050192986116381,0.4,16.0,27.0
0.470805384853622,0.6,12.0,21.0
0.3383231764928193,0.4,9.0,21.0
0.8559248494479759,0.4,16.0,32.0
0.5512117346938775,0.6,12.0,27.0
0.4726111912156167,0.6,13.0,29.0
0.3089927485477818,0.4,12.0,32.0
0.3314557415431926,1.0,4.0,21.0
0.3759859910678153,0.6,13.0,29.0
0.2783097393887132,1.0,6.0,20.0
0.1455438425370148,0.6,10.0,23.0
0.3958160193964271,0.4,13.0,28.0
0.17486593177416954,0.8,5.0,14.0
0.05569147057730195,0.6,6.0,21.0
0.4259804280473518,0.6,13.0,29.0
0.09142219387755102,1.0,4.0,11.0
0.551696648486981,1.0,2.0,24.0
0.3065358087679516,1.0,2.0,16.0
0.47294706988940827,0.8,9.0,26.0
0.3561567513976638,0.8,9.0,28.0
0.3594363226059655,0.6,16.0,43.0
0.438322341949398,0.6,13.0,30.0
0.1134359993997599,0.8,5.0,22.0
0.12864937641723356,0.8,9.0,22.0
0.41210286970871435,0.4,13.0,28.0
0.1066747923788805,1.0,0.0,9.0
0.2816965745108112,0.8,3.0,23.0
0.38541312358276647,0.4,15.0,31.0
0.38173550229951136,0.4,15.0,34.0
0.532494400199104,0.6,13.0,26.0
0.17832978779747194,1.0,8.0,18.0
0.06873682047249724,1.0,6.0,12.0
0.3576408177884334,0.8,7.0,18.0
0.08413725458537846,0.8,13.0,16.0
0.47362703843219534,0.8,8.0,22.0
0.10570790816326531,0.8,3.0,17.0
0.029996945961483168,1.0,2.0,6.0
0.3860200330132053,1.0,2.0,17.0
0.13652642000856285,1.0,10.0,20.0
0.07367550757416369,0.6,6.0,22.0
0.047427429376553365,1.0,2.0,8.0
0.19817807081078775,0.6,10.0,34.0
0.10744707709537848,0.6,11.0,36.0
0.2838864736729959,1.0,4.0,19.0
0.20637592960913176,0.8,3.0,19.0
0.09874820120355837,0.4,13.0,30.0
0.16844963791968404,1.0,6.0,19.0
0.14748392759215012,1.0,6.0,22.0
0.1507704871116725,0.8,3.0,15.0
0.12031115263006614,1.0,6.0,17.0
0.4298059684400076,0.6,12.0,26.0
0.11516681140541324,1.0,8.0,13.0
0.5079103733077389,0.6,12.0,27.0
0.10660076530612245,0.8,9.0,19.0
0.16889234305889655,1.0,4.0,17.0
0.8368912071709418,0.4,16.0,33.0
0.45059946980359544,0.6,13.0,28.0
0.023614654195011353,1.0,2.0,2.0
0.3900400848379698,0.6,11.0,25.0
0.44714742833549603,0.8,7.0,22.0
0.16203518973494496,0.8,9.0,21.0
0.10199534785771719,1.0,8.0,16.0
0.16967926876633005,0.8,9.0,23.0
0.20387941762070683,0.8,16.0,28.0
0.1576977528583135,1.0,6.0,10.0
0.44092962983065564,0.6,10.0,24.0
0.35983228218728125,0.6,8.0,22.0
0.09324464105430158,0.6,6.0,28.0
0.14666653888331288,0.8,9.0,25.0
0.29998958122853103,0.4,9.0,24.0
0.07164919704043982,0.6,6.0,26.0
0.11007563656303643,0.8,9.0,21.0
0.1044841403542549,0.6,6.0,21.0
0.15338976499690782,0.8,9.0,22.0
0.1360117091315054,0.6,8.0,21.0
0.526397378258234,0.6,10.0,22.0
0.09272919954449266,0.6,6.0,28.0
0.3729131235827664,0.8,9.0,26.0
0.19256713410216153,1.0,8.0,10.0
0.35836224092440716,0.6,12.0,29.0
0.30677575908412147,1.0,4.0,26.0
0.469562025391552,1.0,2.0,25.0
0.17735852368470323,0.8,5.0,23.0
0.4269396649609398,0.4,16.0,34.0
0.4303080184776613,0.4,14.0,30.0
0.43266881300713056,0.4,15.0,34.0
0.1690023048693161,0.6,12.0,21.0
0.16773676146047278,0.6,8.0,19.0
0.2684706179426085,0.6,13.0,18.0
0.2701772519352569,0.6,13.0,19.0
0.8729393290335001,0.4,16.0,33.0
0.48633005993659595,0.6,12.0,25.0
0.3137197681129007,0.6,13.0,29.0
0.3168052485477818,0.6,13.0,30.0
0.16768379192929872,0.6,6.0,20.0
0.4125126067869008,0.6,12.0,25.0
0.08939200680272108,0.8,3.0,14.0
0.23146507831527674,0.8,11.0,21.0
0.34848608332911324,0.6,10.0,19.0
0.055029536255843114,1.0,4.0,17.0
0.11716643652873993,0.6,14.0,24.0
0.8742237652103095,0.4,16.0,31.0
0.47719516121144945,0.6,12.0,29.0
0.321716050550655,0.4,12.0,32.0
0.15139478908718296,0.8,9.0,18.0
0.44439657511940944,0.6,13.0,29.0
0.13587988132411433,0.8,5.0,17.0
0.36936546032061846,0.4,15.0,34.0
0.21928402385050405,0.4,19.0,38.0
0.0942845888355342,1.0,4.0,9.0
0.14650630133424197,0.6,12.0,24.0
0.4404295709511875,0.6,12.0,29.0
0.13042320422792775,1.0,6.0,12.0
0.15526578874793162,1.0,2.0,19.0
0.23356822611018657,1.0,6.0,11.0
0.17311136999926324,0.6,10.0,20.0
0.10682982289774551,1.0,6.0,16.0
0.10042494391373569,0.8,3.0,17.0
0.12792649056209515,1.0,8.0,18.0
0.0749662636793848,1.0,8.0,13.0
0.16556274017833822,1.0,8.0,11.0
0.1471251962323391,0.8,10.0,25.0
0.4346339907914385,0.6,13.0,28.0
0.36379442967995,0.4,15.0,34.0
0.10955215419501135,0.6,10.0,26.0
0.26972135007849296,0.6,6.0,24.0
0.430750425170068,0.6,12.0,27.0
0.40675815282253247,0.4,15.0,33.0
0.35225340136054417,0.8,7.0,22.0
0.43435806258705256,0.4,15.0,34.0
0.3432455461692874,1.0,0.0,19.0
0.1271872181192919,0.8,5.0,19.0
0.36397575823958395,1.0,2.0,16.0
0.1330613656901875,1.0,4.0,16.0
0.14055370623859298,1.0,6.0,10.0
0.9132862652103095,0.4,20.0,40.0
0.45902423469387754,0.8,3.0,26.0
0.3478940977075762,1.0,0.0,16.0
0.12974571120394468,0.8,9.0,17.0
0.3798575680272108,0.6,13.0,30.0
0.31143900742115027,1.0,2.0,18.0
0.12561168716536042,0.8,13.0,20.0
0.18505227795343493,1.0,4.0,14.0
0.11238736226429735,0.8,5.0,18.0
0.20703697741232419,0.6,12.0,17.0
0.3338593270421625,0.4,15.0,34.0
0.28033407511940944,0.8,12.0,20.0
0.17340561224489792,0.6,6.0,19.0
0.16582368524332813,0.6,8.0,19.0
0.5010993980925703,0.8,3.0,20.0
0.35451321541013103,1.0,2.0,19.0
0.27296061361764434,0.8,15.0,25.0
0.42948466368796034,0.6,13.0,29.0
0.4337950680272109,0.8,11.0,33.0
0.1500212398228184,0.4,15.0,34.0
0.12306203291175627,0.4,15.0,30.0
0.41725982450621,0.8,7.0,21.0
0.36270070528211285,0.4,11.0,30.0
0.44173350646564935,1.0,4.0,24.0
0.24066731645488382,0.8,9.0,24.0
0.37675022339444253,0.8,13.0,26.0
0.3435972980741593,0.8,9.0,23.0
0.3198575680272109,1.0,2.0,16.0
0.11782858251996448,0.8,11.0,21.0
0.3659272197685044,0.4,15.0,34.0
0.36510346966655516,0.4,15.0,34.0
0.32418920931316686,0.6,12.0,30.0
0.31657499611519735,1.0,2.0,19.0
0.11166184937277662,0.8,11.0,19.0
0.5247816499481148,0.8,5.0,22.0
0.3553949357520786,1.0,2.0,16.0
0.0803976136877238,1.0,8.0,17.0
0.3500761472621835,1.0,4.0,22.0
0.2969831507777936,0.8,15.0,27.0
0.07624362244897959,1.0,7.0,9.0
0.4640088972705647,0.6,11.0,28.0
0.45188274696381614,0.6,13.0,30.0
0.20255102040816325,0.8,5.0,18.0
0.3089715661545517,0.8,5.0,19.0
0.08632202881152462,1.0,2.0,2.0
0.2382673539599326,0.6,13.0,30.0
0.057842129727538716,0.8,12.0,26.0
0.3328995560306385,0.8,3.0,22.0
0.2474204233932379,0.8,8.0,24.0
0.31643164210128494,0.6,15.0,46.0
0.3788188522576169,0.8,3.0,26.0
0.21522875652339934,1.0,8.0,8.0
0.27412840136054417,0.8,3.0,24.0
0.19054229338462247,0.4,17.0,34.0
0.08652423469387754,0.4,17.0,33.0
0.06734126616968034,0.4,13.0,26.0
0.1279974489795918,1.0,6.0,17.0
0.29452970704410797,1.0,8.0,22.0
0.18089923469387753,1.0,6.0,12.0
0.4388091011627203,0.6,11.0,34.0
0.2944834183673469,0.8,5.0,25.0
0.36936546032061846,0.6,13.0,29.0
0.34194202445128996,1.0,0.0,19.0
0.13927073088271452,0.4,15.0,32.0
0.28585038233655746,1.0,4.0,23.0
0.11389393434052064,1.0,8.0,13.0
0.39388869252520287,1.0,2.0,24.0
0.42430201247165533,0.8,9.0,20.0
0.348371200393086,1.0,2.0,17.0
0.19525304825319956,0.8,9.0,25.0
0.15774981084618211,0.8,3.0,19.0
0.16063337648492232,0.8,7.0,25.0
0.11582279327815043,1.0,4.0,9.0
0.10478194794251638,0.8,13.0,18.0
0.3573350455046883,0.6,13.0,30.0
0.28714923469387754,0.8,7.0,24.0
0.3591239687364307,0.6,10.0,23.0
0.17299411997112418,1.0,4.0,14.0
0.2019341809304367,1.0,2.0,22.0
0.17563823282121838,1.0,6.0,12.0
0.1997791653975023,0.8,7.0,18.0
0.24724079520343167,0.6,10.0,38.0
0.3827146720306922,0.8,10.0,32.0
0.17506197054293415,0.6,10.0,24.0
0.19339923469387754,0.8,8.0,20.0
0.35106968923933213,1.0,4.0,22.0
0.2853274858149538,0.8,11.0,23.0
